7637.9,7636.55,7636.4,0.000118,0.062128,0.519701,7639.19,7639.4,7639.44,0.009687,0.10142,4.886471,594.05,594.06,594.29,7.30107,126.35389,16.07184,593.79,593.6,593.57,0.18,0.03369,3.39106,0.077778,0.077777,0.077775,0.679,14.431,0.068,0.077818,0.077819,0.077833,0.351,18.0,10.0,1527993675.069021,1527993675.069432,1527993675.680793
7636.07,7636.06,7636.05,0.001912,0.487228,0.024778,7636.09,7639.44,7639.47,1e-06,5.324648,0.038154,594.06,594.29,594.3,0.0004,14.18097,6.64969,593.64,593.62,593.57,10.949,0.4914,2.37598,0.077782,0.07778,0.077779,3.2,1.734,4.185,0.077818,0.077819,0.077833,0.765,1.0,10.0,1527993757.450207,1527993757.450539,1527993758.147402
