998.79,-1.2100000000000364,0.0012100000000000444,7628.515714323399,593.9480302762863,-7.544431678069486,0.3080302762863312
99.07,-0.9300000000000068,0.009300000000000086,7626.369752305478,594.12497389,-6.960247694521968,0.11466025267861824
99.36,-0.6400000000000006,0.006399999999999961,7654.968424992155,595.7009688862446,-5.031575007845277,0.06022076917997765
99.43,-0.5699999999999932,0.005699999999999927,7658.832258574733,595.8918071500001,-0.9377414252676317,-0.3481928499999185
99.43,-0.5699999999999932,0.005699999999999927,7658.0360124322515,596.0037835354613,-3.1539875677481177,-0.26621646453872927
99.41,-0.5900000000000034,0.005900000000000016,7655.410372021834,596.16992556,-9.609627978166827,0.14264022549616584
99.38,-0.6200000000000045,0.006200000000000094,7651.657159370242,595.977914,-7.742840629757666,0.21525131475948456
99.4,-0.5999999999999943,0.005999999999999894,7652.3101822712615,595.74591552,-4.009817728738199,0.005915520000030483
99.39,-0.6099999999999994,0.006099999999999994,7651.7038596851635,595.7236266,-3.936140314836848,-0.2063733999999613
99.44,-0.5600000000000023,0.005600000000000049,7654.385987441091,595.95354868,-4.5040125589093805,-0.11645132000001013
99.46,-0.5400000000000063,0.005400000000000071,7655.118393343263,596.2158837618122,-4.8788284953971015,0.06588376181218791
99.45,-0.5499999999999972,0.005499999999999949,7656.411279088343,596.2521887300001,-3.6587209116569284,0.0021887300000571486
99.43,-0.5699999999999932,0.005699999999999927,7656.9521119527535,596.2354354,-3.197888047246124,-0.16456459999994877
99.43,-0.5699999999999932,0.005699999999999927,7655.113036690372,595.8086169000001,-0.5369633096279358,-0.37158639744609445
99.44,-0.5600000000000023,0.005600000000000049,7650.162389761102,595.50737844,0.15238976110140356,-0.4326215600000296
99.35,-0.6500000000000057,0.006500000000000061,7651.523715985313,595.3489176511483,3.549335799963046,-0.6510823488516735
99.34,-0.6599999999999966,0.006599999999999939,7645.701368592966,595.05863814,1.1613685929660278,-0.5413618600000518
99.34,-0.6599999999999966,0.006599999999999939,7645.186136071887,595.1686625757673,0.10613607188679453,-0.39133742423268814
99.33,-0.6700000000000017,0.006700000000000039,7647.209848650176,595.47897954,-2.7301513498232453,-0.23102046000008158
99.33,-0.6700000000000017,0.006700000000000039,7646.367773447162,595.2142303010692,1.1057406541249293,-0.4357696989308124
99.32,-0.6800000000000068,0.006800000000000028,7646.6208844105,595.3990889293033,1.1448850101296557,-0.31091107069676127
99.32,-0.6800000000000068,0.006800000000000028,7644.937764660593,595.1992127999999,0.45776466059305676,-0.5707872000000407
99.35,-0.6500000000000057,0.006500000000000061,7649.981917460075,595.5784287600001,0.04191746007563779,-0.43157123999992564
99.35,-0.6500000000000057,0.006500000000000061,7648.311881632811,595.5579114639576,0.3054162739790627,-0.4520885360424245
99.35,-0.6500000000000057,0.006500000000000061,7648.538356902703,595.5580103899999,-0.4516430972971648,-0.461989610000046
99.28,-0.7199999999999989,0.007199999999999984,7644.476956839795,595.1743665,-0.2730431602049066,-0.4756334999999581
99.33,-0.6700000000000017,0.006700000000000039,7644.688550676284,595.68968316,-3.831449323716697,-0.030316840000068623
99.33,-0.6700000000000017,0.006700000000000039,7644.55280379828,595.415535,-0.4471962017196347,-0.324465000000032
99.4,-0.5999999999999943,0.005999999999999894,7647.9193132386345,595.99723455,-3.370686761365505,-0.012765449999960765
99.45,-0.5499999999999972,0.005499999999999949,7649.715774210519,596.3371120403768,-5.874225789480988,0.18711204037686002
